# activity_index; type; from_event; to_event; lower_bound; upper_bound
3623; "change"; 592; 673; 3; 62
3624; "change"; 592; 683; 3; 62
3625; "change"; 592; 695; 3; 62
3626; "change"; 592; 705; 3; 62
3627; "change"; 592; 715; 3; 62
3628; "change"; 592; 725; 3; 62
3629; "change"; 592; 735; 3; 62
3630; "change"; 592; 745; 3; 62
3631; "change"; 592; 763; 3; 62
3632; "change"; 592; 787; 3; 62
3633; "change"; 592; 811; 3; 62
3634; "change"; 592; 835; 3; 62
3635; "change"; 592; 859; 3; 62
3636; "change"; 592; 883; 3; 62
3637; "change"; 592; 903; 3; 62
3638; "change"; 592; 927; 3; 62
3639; "change"; 592; 951; 3; 62
3640; "change"; 592; 975; 3; 62
3641; "change"; 592; 999; 3; 62
3642; "change"; 592; 1023; 3; 62
3643; "change"; 594; 111; 3; 62
3644; "change"; 594; 431; 3; 62
3645; "change"; 596; 5; 3; 62
3646; "change"; 596; 25; 3; 62
3647; "change"; 596; 57; 3; 62
3648; "change"; 596; 77; 3; 62
3649; "change"; 596; 113; 3; 62
3650; "change"; 596; 433; 3; 62
3651; "change"; 598; 7; 3; 62
3652; "change"; 598; 27; 3; 62
3653; "change"; 598; 115; 3; 62
3654; "change"; 600; 9; 3; 62
3655; "change"; 600; 29; 3; 62
3656; "change"; 600; 117; 3; 62
3657; "change"; 602; 11; 3; 62
3658; "change"; 602; 31; 3; 62
3659; "change"; 602; 119; 3; 62
3660; "change"; 604; 13; 3; 62
3661; "change"; 604; 33; 3; 62
3662; "change"; 604; 93; 3; 62
3663; "change"; 604; 97; 3; 62
3664; "change"; 604; 121; 3; 62
3665; "change"; 606; 15; 3; 62
3666; "change"; 606; 35; 3; 62
3667; "change"; 606; 99; 3; 62
3668; "change"; 606; 215; 3; 62
3669; "change"; 608; 17; 3; 62
3670; "change"; 608; 37; 3; 62
3671; "change"; 608; 101; 3; 62
3672; "change"; 608; 217; 3; 62
3673; "change"; 610; 19; 3; 62
3674; "change"; 610; 39; 3; 62
3675; "change"; 610; 103; 3; 62
3676; "change"; 610; 193; 3; 62
3677; "change"; 610; 197; 3; 62
3678; "change"; 610; 219; 3; 62
3679; "change"; 610; 351; 3; 62
3680; "change"; 610; 359; 3; 62
3681; "change"; 610; 371; 3; 62
3682; "change"; 610; 379; 3; 62
3683; "change"; 610; 387; 3; 62
3684; "change"; 610; 391; 3; 62
3685; "change"; 610; 399; 3; 62
3686; "change"; 610; 407; 3; 62
3687; "change"; 610; 419; 3; 62
3688; "change"; 610; 423; 3; 62
3689; "change"; 610; 449; 3; 62
3690; "change"; 610; 453; 3; 62
3691; "change"; 610; 501; 3; 62
3692; "change"; 610; 513; 3; 62
3693; "change"; 610; 563; 3; 62
3694; "change"; 610; 585; 3; 62
3695; "change"; 610; 893; 3; 62
3696; "change"; 610; 917; 3; 62
3697; "change"; 610; 941; 3; 62
3698; "change"; 610; 965; 3; 62
3699; "change"; 610; 989; 3; 62
3700; "change"; 610; 1013; 3; 62
3701; "change"; 612; 45; 3; 62
3702; "change"; 612; 65; 3; 62
3703; "change"; 612; 89; 3; 62
3704; "change"; 612; 213; 3; 62
3705; "change"; 614; 47; 3; 62
3706; "change"; 614; 67; 3; 62
3707; "change"; 614; 91; 3; 62
3708; "change"; 616; 49; 3; 62
3709; "change"; 616; 69; 3; 62
3710; "change"; 616; 93; 3; 62
3711; "change"; 616; 121; 3; 62
3712; "change"; 616; 125; 3; 62
3713; "change"; 618; 51; 3; 62
3714; "change"; 618; 71; 3; 62
3715; "change"; 618; 127; 3; 62
3716; "change"; 620; 53; 3; 62
3717; "change"; 620; 73; 3; 62
3718; "change"; 620; 129; 3; 62
3719; "change"; 622; 55; 3; 62
3720; "change"; 622; 75; 3; 62
3721; "change"; 622; 131; 3; 62
3722; "change"; 624; 57; 3; 62
3723; "change"; 624; 77; 3; 62
3724; "change"; 624; 133; 3; 62
3725; "change"; 624; 433; 3; 62
3726; "change"; 624; 441; 3; 62
3727; "change"; 626; 135; 3; 62
3728; "change"; 626; 443; 3; 62
3729; "change"; 630; 751; 3; 62
3730; "change"; 630; 775; 3; 62
3731; "change"; 630; 799; 3; 62
3732; "change"; 630; 823; 3; 62
3733; "change"; 630; 847; 3; 62
3734; "change"; 630; 871; 3; 62
3735; "change"; 630; 1039; 3; 62
3736; "change"; 630; 1047; 3; 62
3737; "change"; 630; 1055; 3; 62
3738; "change"; 630; 1063; 3; 62
3739; "change"; 630; 1071; 3; 62
3740; "change"; 630; 1079; 3; 62
3741; "change"; 632; 577; 3; 62
3742; "change"; 632; 763; 3; 62
3743; "change"; 632; 787; 3; 62
3744; "change"; 632; 811; 3; 62
3745; "change"; 632; 835; 3; 62
3746; "change"; 632; 859; 3; 62
3747; "change"; 632; 883; 3; 62
3748; "change"; 632; 903; 3; 62
3749; "change"; 632; 927; 3; 62
3750; "change"; 632; 951; 3; 62
3751; "change"; 632; 975; 3; 62
3752; "change"; 632; 999; 3; 62
3753; "change"; 632; 1023; 3; 62
3754; "change"; 634; 355; 3; 62
3755; "change"; 634; 473; 3; 62
3756; "change"; 634; 477; 3; 62
3757; "change"; 634; 481; 3; 62
3758; "change"; 634; 485; 3; 62
3759; "change"; 636; 457; 3; 62
3760; "change"; 636; 461; 3; 62
3761; "change"; 636; 465; 3; 62
3762; "change"; 636; 469; 3; 62
3763; "change"; 636; 517; 3; 62
3764; "change"; 636; 545; 3; 62
3765; "change"; 638; 489; 3; 62
3766; "change"; 638; 531; 3; 62
3767; "change"; 638; 549; 3; 62
3768; "change"; 640; 751; 3; 62
3769; "change"; 640; 775; 3; 62
3770; "change"; 640; 799; 3; 62
3771; "change"; 640; 823; 3; 62
3772; "change"; 640; 847; 3; 62
3773; "change"; 640; 871; 3; 62
3774; "change"; 640; 1039; 3; 62
3775; "change"; 640; 1047; 3; 62
3776; "change"; 640; 1055; 3; 62
3777; "change"; 640; 1063; 3; 62
3778; "change"; 640; 1071; 3; 62
3779; "change"; 640; 1079; 3; 62
3780; "change"; 642; 577; 3; 62
3781; "change"; 642; 763; 3; 62
3782; "change"; 642; 787; 3; 62
3783; "change"; 642; 811; 3; 62
3784; "change"; 642; 835; 3; 62
3785; "change"; 642; 859; 3; 62
3786; "change"; 642; 883; 3; 62
3787; "change"; 642; 903; 3; 62
3788; "change"; 642; 927; 3; 62
3789; "change"; 642; 951; 3; 62
3790; "change"; 642; 975; 3; 62
3791; "change"; 642; 999; 3; 62
3792; "change"; 642; 1023; 3; 62
3793; "change"; 644; 355; 3; 62
3794; "change"; 644; 473; 3; 62
3795; "change"; 644; 477; 3; 62
3796; "change"; 644; 481; 3; 62
3797; "change"; 644; 485; 3; 62
3798; "change"; 646; 457; 3; 62
3799; "change"; 646; 461; 3; 62
3800; "change"; 646; 465; 3; 62
3801; "change"; 646; 469; 3; 62
3802; "change"; 646; 517; 3; 62
3803; "change"; 646; 545; 3; 62
3804; "change"; 648; 489; 3; 62
3805; "change"; 648; 531; 3; 62
3806; "change"; 648; 549; 3; 62
3807; "change"; 650; 751; 3; 62
3808; "change"; 650; 775; 3; 62
3809; "change"; 650; 799; 3; 62
3810; "change"; 650; 823; 3; 62
3811; "change"; 650; 847; 3; 62
3812; "change"; 650; 871; 3; 62
3813; "change"; 650; 1039; 3; 62
3814; "change"; 650; 1047; 3; 62
3815; "change"; 650; 1055; 3; 62
3816; "change"; 650; 1063; 3; 62
3817; "change"; 650; 1071; 3; 62
3818; "change"; 650; 1079; 3; 62
3819; "change"; 652; 577; 3; 62
3820; "change"; 652; 763; 3; 62
3821; "change"; 652; 787; 3; 62
3822; "change"; 652; 811; 3; 62
3823; "change"; 652; 835; 3; 62
3824; "change"; 652; 859; 3; 62
3825; "change"; 652; 883; 3; 62
3826; "change"; 652; 903; 3; 62
3827; "change"; 652; 927; 3; 62
3828; "change"; 652; 951; 3; 62
3829; "change"; 652; 975; 3; 62
3830; "change"; 652; 999; 3; 62
3831; "change"; 652; 1023; 3; 62
3832; "change"; 654; 355; 3; 62
3833; "change"; 654; 473; 3; 62
3834; "change"; 654; 477; 3; 62
3835; "change"; 654; 481; 3; 62
3836; "change"; 654; 485; 3; 62
3837; "change"; 656; 457; 3; 62
3838; "change"; 656; 461; 3; 62
3839; "change"; 656; 465; 3; 62
3840; "change"; 656; 469; 3; 62
3841; "change"; 656; 517; 3; 62
3842; "change"; 656; 545; 3; 62
3843; "change"; 658; 489; 3; 62
3844; "change"; 658; 531; 3; 62
3845; "change"; 658; 549; 3; 62
3846; "change"; 660; 751; 3; 62
3847; "change"; 660; 775; 3; 62
3848; "change"; 660; 799; 3; 62
3849; "change"; 660; 823; 3; 62
3850; "change"; 660; 847; 3; 62
3851; "change"; 660; 871; 3; 62
3852; "change"; 660; 1039; 3; 62
3853; "change"; 660; 1047; 3; 62
3854; "change"; 660; 1055; 3; 62
3855; "change"; 660; 1063; 3; 62
3856; "change"; 660; 1071; 3; 62
3857; "change"; 660; 1079; 3; 62
3858; "change"; 662; 577; 3; 62
3859; "change"; 662; 763; 3; 62
3860; "change"; 662; 787; 3; 62
3861; "change"; 662; 811; 3; 62
3862; "change"; 662; 835; 3; 62
3863; "change"; 662; 859; 3; 62
3864; "change"; 662; 883; 3; 62
3865; "change"; 662; 903; 3; 62
3866; "change"; 662; 927; 3; 62
3867; "change"; 662; 951; 3; 62
3868; "change"; 662; 975; 3; 62
3869; "change"; 662; 999; 3; 62
3870; "change"; 662; 1023; 3; 62
3871; "change"; 664; 355; 3; 62
3872; "change"; 664; 473; 3; 62
3873; "change"; 664; 477; 3; 62
3874; "change"; 664; 481; 3; 62
3875; "change"; 664; 485; 3; 62
3876; "change"; 666; 457; 3; 62
3877; "change"; 666; 461; 3; 62
3878; "change"; 666; 465; 3; 62
3879; "change"; 666; 469; 3; 62
3880; "change"; 666; 517; 3; 62
3881; "change"; 666; 545; 3; 62
3882; "change"; 668; 489; 3; 62
3883; "change"; 668; 531; 3; 62
3884; "change"; 668; 549; 3; 62
3885; "change"; 670; 751; 3; 62
3886; "change"; 670; 775; 3; 62
3887; "change"; 670; 799; 3; 62
3888; "change"; 670; 823; 3; 62
3889; "change"; 670; 847; 3; 62
3890; "change"; 670; 871; 3; 62
3891; "change"; 670; 1039; 3; 62
3892; "change"; 670; 1047; 3; 62
3893; "change"; 670; 1055; 3; 62
3894; "change"; 670; 1063; 3; 62
3895; "change"; 670; 1071; 3; 62
3896; "change"; 670; 1079; 3; 62
3897; "change"; 672; 577; 3; 62
3898; "change"; 672; 763; 3; 62
3899; "change"; 672; 787; 3; 62
3900; "change"; 672; 811; 3; 62
3901; "change"; 672; 835; 3; 62
3902; "change"; 672; 859; 3; 62
3903; "change"; 672; 883; 3; 62
3904; "change"; 672; 903; 3; 62
3905; "change"; 672; 927; 3; 62
3906; "change"; 672; 951; 3; 62
3907; "change"; 672; 975; 3; 62
3908; "change"; 672; 999; 3; 62
3909; "change"; 672; 1023; 3; 62
3910; "change"; 674; 355; 3; 62
3911; "change"; 674; 473; 3; 62
3912; "change"; 674; 477; 3; 62
3913; "change"; 674; 481; 3; 62
3914; "change"; 674; 485; 3; 62
3915; "change"; 676; 457; 3; 62
3916; "change"; 676; 461; 3; 62
3917; "change"; 676; 465; 3; 62
3918; "change"; 676; 469; 3; 62
3919; "change"; 676; 517; 3; 62
3920; "change"; 676; 545; 3; 62
3921; "change"; 678; 489; 3; 62
3922; "change"; 678; 531; 3; 62
3923; "change"; 678; 549; 3; 62
3924; "change"; 680; 751; 3; 62
3925; "change"; 680; 775; 3; 62
3926; "change"; 680; 799; 3; 62
3927; "change"; 680; 823; 3; 62
3928; "change"; 680; 847; 3; 62
3929; "change"; 680; 871; 3; 62
3930; "change"; 680; 1039; 3; 62
3931; "change"; 680; 1047; 3; 62
3932; "change"; 680; 1055; 3; 62
3933; "change"; 680; 1063; 3; 62
3934; "change"; 680; 1071; 3; 62
3935; "change"; 680; 1079; 3; 62
3936; "change"; 682; 577; 3; 62
3937; "change"; 682; 763; 3; 62
3938; "change"; 682; 787; 3; 62
3939; "change"; 682; 811; 3; 62
3940; "change"; 682; 835; 3; 62
3941; "change"; 682; 859; 3; 62
3942; "change"; 682; 883; 3; 62
3943; "change"; 682; 903; 3; 62
3944; "change"; 682; 927; 3; 62
3945; "change"; 682; 951; 3; 62
3946; "change"; 682; 975; 3; 62
3947; "change"; 682; 999; 3; 62
3948; "change"; 682; 1023; 3; 62
3949; "change"; 684; 355; 3; 62
3950; "change"; 684; 473; 3; 62
3951; "change"; 684; 477; 3; 62
3952; "change"; 684; 481; 3; 62
3953; "change"; 684; 485; 3; 62
3954; "change"; 686; 457; 3; 62
3955; "change"; 686; 461; 3; 62
3956; "change"; 686; 465; 3; 62
3957; "change"; 686; 469; 3; 62
3958; "change"; 686; 517; 3; 62
3959; "change"; 686; 545; 3; 62
3960; "change"; 688; 489; 3; 62
3961; "change"; 688; 531; 3; 62
3962; "change"; 688; 549; 3; 62
3963; "change"; 690; 457; 3; 62
3964; "change"; 690; 461; 3; 62
3965; "change"; 690; 465; 3; 62
3966; "change"; 690; 469; 3; 62
3967; "change"; 690; 517; 3; 62
3968; "change"; 690; 545; 3; 62
3969; "change"; 692; 355; 3; 62
3970; "change"; 692; 473; 3; 62
3971; "change"; 692; 477; 3; 62
3972; "change"; 692; 481; 3; 62
3973; "change"; 692; 485; 3; 62
3974; "change"; 694; 577; 3; 62
3975; "change"; 694; 763; 3; 62
3976; "change"; 694; 787; 3; 62
3977; "change"; 694; 811; 3; 62
3978; "change"; 694; 835; 3; 62
3979; "change"; 694; 859; 3; 62
3980; "change"; 694; 883; 3; 62
3981; "change"; 694; 903; 3; 62
3982; "change"; 694; 927; 3; 62
3983; "change"; 694; 951; 3; 62
3984; "change"; 694; 975; 3; 62
3985; "change"; 694; 999; 3; 62
3986; "change"; 694; 1023; 3; 62
3987; "change"; 696; 751; 3; 62
3988; "change"; 696; 775; 3; 62
3989; "change"; 696; 799; 3; 62
3990; "change"; 696; 823; 3; 62
3991; "change"; 696; 847; 3; 62
3992; "change"; 696; 871; 3; 62
3993; "change"; 696; 915; 3; 62
3994; "change"; 696; 939; 3; 62
3995; "change"; 696; 963; 3; 62
3996; "change"; 696; 987; 3; 62
3997; "change"; 696; 1011; 3; 62
3998; "change"; 696; 1035; 3; 62
3999; "change"; 696; 1039; 3; 62
4000; "change"; 696; 1047; 3; 62
4001; "change"; 696; 1055; 3; 62
4002; "change"; 696; 1063; 3; 62
4003; "change"; 696; 1071; 3; 62
4004; "change"; 696; 1079; 3; 62
4005; "change"; 696; 1091; 3; 62
4006; "change"; 696; 1099; 3; 62
4007; "change"; 696; 1107; 3; 62
4008; "change"; 696; 1115; 3; 62
4009; "change"; 696; 1123; 3; 62
4010; "change"; 696; 1131; 3; 62
4011; "change"; 700; 457; 3; 62
4012; "change"; 700; 461; 3; 62
4013; "change"; 700; 465; 3; 62
4014; "change"; 700; 469; 3; 62
4015; "change"; 700; 517; 3; 62
4016; "change"; 700; 545; 3; 62
4017; "change"; 702; 355; 3; 62
4018; "change"; 702; 473; 3; 62
4019; "change"; 702; 477; 3; 62
4020; "change"; 702; 481; 3; 62
4021; "change"; 702; 485; 3; 62
4022; "change"; 704; 577; 3; 62
4023; "change"; 704; 763; 3; 62
4024; "change"; 704; 787; 3; 62
4025; "change"; 704; 811; 3; 62
4026; "change"; 704; 835; 3; 62
4027; "change"; 704; 859; 3; 62
4028; "change"; 704; 883; 3; 62
4029; "change"; 704; 903; 3; 62
4030; "change"; 704; 927; 3; 62
4031; "change"; 704; 951; 3; 62
4032; "change"; 704; 975; 3; 62
4033; "change"; 704; 999; 3; 62
4034; "change"; 704; 1023; 3; 62
4035; "change"; 706; 751; 3; 62
4036; "change"; 706; 775; 3; 62
4037; "change"; 706; 799; 3; 62
4038; "change"; 706; 823; 3; 62
4039; "change"; 706; 847; 3; 62
4040; "change"; 706; 871; 3; 62
4041; "change"; 706; 915; 3; 62
4042; "change"; 706; 939; 3; 62
4043; "change"; 706; 963; 3; 62
4044; "change"; 706; 987; 3; 62
4045; "change"; 706; 1011; 3; 62
4046; "change"; 706; 1035; 3; 62
4047; "change"; 706; 1039; 3; 62
4048; "change"; 706; 1047; 3; 62
4049; "change"; 706; 1055; 3; 62
4050; "change"; 706; 1063; 3; 62
4051; "change"; 706; 1071; 3; 62
4052; "change"; 706; 1079; 3; 62
4053; "change"; 706; 1091; 3; 62
4054; "change"; 706; 1099; 3; 62
4055; "change"; 706; 1107; 3; 62
4056; "change"; 706; 1115; 3; 62
4057; "change"; 706; 1123; 3; 62
4058; "change"; 706; 1131; 3; 62
4059; "change"; 710; 457; 3; 62
4060; "change"; 710; 461; 3; 62
4061; "change"; 710; 465; 3; 62
4062; "change"; 710; 469; 3; 62
4063; "change"; 710; 517; 3; 62
4064; "change"; 710; 545; 3; 62
4065; "change"; 712; 355; 3; 62
4066; "change"; 712; 473; 3; 62
4067; "change"; 712; 477; 3; 62
4068; "change"; 712; 481; 3; 62
4069; "change"; 712; 485; 3; 62
4070; "change"; 714; 577; 3; 62
4071; "change"; 714; 763; 3; 62
4072; "change"; 714; 787; 3; 62
4073; "change"; 714; 811; 3; 62
4074; "change"; 714; 835; 3; 62
4075; "change"; 714; 859; 3; 62
4076; "change"; 714; 883; 3; 62
4077; "change"; 714; 903; 3; 62
4078; "change"; 714; 927; 3; 62
4079; "change"; 714; 951; 3; 62
4080; "change"; 714; 975; 3; 62
4081; "change"; 714; 999; 3; 62
4082; "change"; 714; 1023; 3; 62
4083; "change"; 716; 751; 3; 62
4084; "change"; 716; 775; 3; 62
4085; "change"; 716; 799; 3; 62
4086; "change"; 716; 823; 3; 62
4087; "change"; 716; 847; 3; 62
4088; "change"; 716; 871; 3; 62
4089; "change"; 716; 915; 3; 62
4090; "change"; 716; 939; 3; 62
4091; "change"; 716; 963; 3; 62
4092; "change"; 716; 987; 3; 62
4093; "change"; 716; 1011; 3; 62
4094; "change"; 716; 1035; 3; 62
4095; "change"; 716; 1039; 3; 62
4096; "change"; 716; 1047; 3; 62
4097; "change"; 716; 1055; 3; 62
4098; "change"; 716; 1063; 3; 62
4099; "change"; 716; 1071; 3; 62
4100; "change"; 716; 1079; 3; 62
4101; "change"; 716; 1091; 3; 62
4102; "change"; 716; 1099; 3; 62
4103; "change"; 716; 1107; 3; 62
4104; "change"; 716; 1115; 3; 62
4105; "change"; 716; 1123; 3; 62
4106; "change"; 716; 1131; 3; 62
4107; "change"; 720; 457; 3; 62
4108; "change"; 720; 461; 3; 62
4109; "change"; 720; 465; 3; 62
4110; "change"; 720; 469; 3; 62
4111; "change"; 720; 517; 3; 62
4112; "change"; 720; 545; 3; 62
4113; "change"; 722; 355; 3; 62
4114; "change"; 722; 473; 3; 62
4115; "change"; 722; 477; 3; 62
4116; "change"; 722; 481; 3; 62
4117; "change"; 722; 485; 3; 62
4118; "change"; 724; 577; 3; 62
4119; "change"; 724; 763; 3; 62
4120; "change"; 724; 787; 3; 62
4121; "change"; 724; 811; 3; 62
4122; "change"; 724; 835; 3; 62
4123; "change"; 724; 859; 3; 62
4124; "change"; 724; 883; 3; 62
4125; "change"; 724; 903; 3; 62
4126; "change"; 724; 927; 3; 62
4127; "change"; 724; 951; 3; 62
4128; "change"; 724; 975; 3; 62
4129; "change"; 724; 999; 3; 62
4130; "change"; 724; 1023; 3; 62
4131; "change"; 726; 751; 3; 62
4132; "change"; 726; 775; 3; 62
4133; "change"; 726; 799; 3; 62
4134; "change"; 726; 823; 3; 62
4135; "change"; 726; 847; 3; 62
4136; "change"; 726; 871; 3; 62
4137; "change"; 726; 915; 3; 62
4138; "change"; 726; 939; 3; 62
4139; "change"; 726; 963; 3; 62
4140; "change"; 726; 987; 3; 62
4141; "change"; 726; 1011; 3; 62
4142; "change"; 726; 1035; 3; 62
4143; "change"; 726; 1039; 3; 62
4144; "change"; 726; 1047; 3; 62
4145; "change"; 726; 1055; 3; 62
4146; "change"; 726; 1063; 3; 62
4147; "change"; 726; 1071; 3; 62
4148; "change"; 726; 1079; 3; 62
4149; "change"; 726; 1091; 3; 62
4150; "change"; 726; 1099; 3; 62
4151; "change"; 726; 1107; 3; 62
4152; "change"; 726; 1115; 3; 62
4153; "change"; 726; 1123; 3; 62
4154; "change"; 726; 1131; 3; 62
4155; "change"; 730; 457; 3; 62
4156; "change"; 730; 461; 3; 62
4157; "change"; 730; 465; 3; 62
4158; "change"; 730; 469; 3; 62
4159; "change"; 730; 517; 3; 62
4160; "change"; 730; 545; 3; 62
4161; "change"; 732; 355; 3; 62
4162; "change"; 732; 473; 3; 62
4163; "change"; 732; 477; 3; 62
4164; "change"; 732; 481; 3; 62
4165; "change"; 732; 485; 3; 62
4166; "change"; 734; 577; 3; 62
4167; "change"; 734; 763; 3; 62
4168; "change"; 734; 787; 3; 62
4169; "change"; 734; 811; 3; 62
4170; "change"; 734; 835; 3; 62
4171; "change"; 734; 859; 3; 62
4172; "change"; 734; 883; 3; 62
4173; "change"; 734; 903; 3; 62
4174; "change"; 734; 927; 3; 62
4175; "change"; 734; 951; 3; 62
4176; "change"; 734; 975; 3; 62
4177; "change"; 734; 999; 3; 62
4178; "change"; 734; 1023; 3; 62
4179; "change"; 736; 751; 3; 62
4180; "change"; 736; 775; 3; 62
4181; "change"; 736; 799; 3; 62
4182; "change"; 736; 823; 3; 62
4183; "change"; 736; 847; 3; 62
4184; "change"; 736; 871; 3; 62
4185; "change"; 736; 915; 3; 62
4186; "change"; 736; 939; 3; 62
4187; "change"; 736; 963; 3; 62
4188; "change"; 736; 987; 3; 62
4189; "change"; 736; 1011; 3; 62
4190; "change"; 736; 1035; 3; 62
4191; "change"; 736; 1039; 3; 62
4192; "change"; 736; 1047; 3; 62
4193; "change"; 736; 1055; 3; 62
4194; "change"; 736; 1063; 3; 62
4195; "change"; 736; 1071; 3; 62
4196; "change"; 736; 1079; 3; 62
4197; "change"; 736; 1091; 3; 62
4198; "change"; 736; 1099; 3; 62
4199; "change"; 736; 1107; 3; 62
4200; "change"; 736; 1115; 3; 62
4201; "change"; 736; 1123; 3; 62
4202; "change"; 736; 1131; 3; 62
4203; "change"; 740; 457; 3; 62
4204; "change"; 740; 461; 3; 62
4205; "change"; 740; 465; 3; 62
4206; "change"; 740; 469; 3; 62
4207; "change"; 740; 517; 3; 62
4208; "change"; 740; 545; 3; 62
4209; "change"; 742; 355; 3; 62
4210; "change"; 742; 473; 3; 62
4211; "change"; 742; 477; 3; 62
4212; "change"; 742; 481; 3; 62
4213; "change"; 742; 485; 3; 62
4214; "change"; 744; 577; 3; 62
4215; "change"; 744; 763; 3; 62
4216; "change"; 744; 787; 3; 62
4217; "change"; 744; 811; 3; 62
4218; "change"; 744; 835; 3; 62
4219; "change"; 744; 859; 3; 62
4220; "change"; 744; 883; 3; 62
4221; "change"; 744; 903; 3; 62
4222; "change"; 744; 927; 3; 62
4223; "change"; 744; 951; 3; 62
4224; "change"; 744; 975; 3; 62
4225; "change"; 744; 999; 3; 62
4226; "change"; 744; 1023; 3; 62
4227; "change"; 746; 751; 3; 62
4228; "change"; 746; 775; 3; 62
4229; "change"; 746; 799; 3; 62
4230; "change"; 746; 823; 3; 62
4231; "change"; 746; 847; 3; 62
4232; "change"; 746; 871; 3; 62
4233; "change"; 746; 915; 3; 62
4234; "change"; 746; 939; 3; 62
4235; "change"; 746; 963; 3; 62
4236; "change"; 746; 987; 3; 62
4237; "change"; 746; 1011; 3; 62
4238; "change"; 746; 1035; 3; 62
4239; "change"; 746; 1039; 3; 62
4240; "change"; 746; 1047; 3; 62
4241; "change"; 746; 1055; 3; 62
4242; "change"; 746; 1063; 3; 62
4243; "change"; 746; 1071; 3; 62
4244; "change"; 746; 1079; 3; 62
4245; "change"; 746; 1091; 3; 62
4246; "change"; 746; 1099; 3; 62
4247; "change"; 746; 1107; 3; 62
4248; "change"; 746; 1115; 3; 62
4249; "change"; 746; 1123; 3; 62
4250; "change"; 746; 1131; 3; 62
4251; "change"; 750; 631; 3; 62
4252; "change"; 750; 641; 3; 62
4253; "change"; 750; 651; 3; 62
4254; "change"; 750; 661; 3; 62
4255; "change"; 750; 671; 3; 62
4256; "change"; 750; 681; 3; 62
4257; "change"; 750; 1039; 3; 62
4258; "change"; 750; 1047; 3; 62
4259; "change"; 750; 1055; 3; 62
4260; "change"; 750; 1063; 3; 62
4261; "change"; 750; 1071; 3; 62
4262; "change"; 750; 1079; 3; 62
4263; "change"; 762; 577; 3; 62
4264; "change"; 762; 633; 3; 62
4265; "change"; 762; 643; 3; 62
4266; "change"; 762; 653; 3; 62
4267; "change"; 762; 663; 3; 62
4268; "change"; 762; 673; 3; 62
4269; "change"; 762; 683; 3; 62
4270; "change"; 762; 695; 3; 62
4271; "change"; 762; 705; 3; 62
4272; "change"; 762; 715; 3; 62
4273; "change"; 762; 725; 3; 62
4274; "change"; 762; 735; 3; 62
4275; "change"; 762; 745; 3; 62
4276; "change"; 764; 187; 3; 62
4277; "change"; 764; 203; 3; 62
4278; "change"; 770; 147; 3; 62
4279; "change"; 770; 159; 3; 62
4280; "change"; 770; 163; 3; 62
4281; "change"; 770; 175; 3; 62
4282; "change"; 772; 19; 3; 62
4283; "change"; 772; 39; 3; 62
4284; "change"; 772; 43; 3; 62
4285; "change"; 772; 63; 3; 62
4286; "change"; 772; 87; 3; 62
4287; "change"; 772; 103; 3; 62
4288; "change"; 772; 193; 3; 62
4289; "change"; 772; 197; 3; 62
4290; "change"; 772; 211; 3; 62
4291; "change"; 772; 219; 3; 62
4292; "change"; 772; 351; 3; 62
4293; "change"; 772; 359; 3; 62
4294; "change"; 772; 371; 3; 62
4295; "change"; 772; 379; 3; 62
4296; "change"; 772; 387; 3; 62
4297; "change"; 772; 391; 3; 62
4298; "change"; 772; 399; 3; 62
4299; "change"; 772; 407; 3; 62
4300; "change"; 772; 419; 3; 62
4301; "change"; 772; 423; 3; 62
4302; "change"; 772; 449; 3; 62
4303; "change"; 772; 453; 3; 62
4304; "change"; 772; 501; 3; 62
4305; "change"; 772; 513; 3; 62
4306; "change"; 772; 563; 3; 62
4307; "change"; 772; 585; 3; 62
4308; "change"; 772; 611; 3; 62
4309; "change"; 774; 631; 3; 62
4310; "change"; 774; 641; 3; 62
4311; "change"; 774; 651; 3; 62
4312; "change"; 774; 661; 3; 62
4313; "change"; 774; 671; 3; 62
4314; "change"; 774; 681; 3; 62
4315; "change"; 774; 1039; 3; 62
4316; "change"; 774; 1047; 3; 62
4317; "change"; 774; 1055; 3; 62
4318; "change"; 774; 1063; 3; 62
4319; "change"; 774; 1071; 3; 62
4320; "change"; 774; 1079; 3; 62
4321; "change"; 786; 577; 3; 62
4322; "change"; 786; 633; 3; 62
4323; "change"; 786; 643; 3; 62
4324; "change"; 786; 653; 3; 62
4325; "change"; 786; 663; 3; 62
4326; "change"; 786; 673; 3; 62
4327; "change"; 786; 683; 3; 62
4328; "change"; 786; 695; 3; 62
4329; "change"; 786; 705; 3; 62
4330; "change"; 786; 715; 3; 62
4331; "change"; 786; 725; 3; 62
4332; "change"; 786; 735; 3; 62
4333; "change"; 786; 745; 3; 62
4334; "change"; 788; 187; 3; 62
4335; "change"; 788; 203; 3; 62
4336; "change"; 794; 147; 3; 62
4337; "change"; 794; 159; 3; 62
4338; "change"; 794; 163; 3; 62
4339; "change"; 794; 175; 3; 62
4340; "change"; 796; 19; 3; 62
4341; "change"; 796; 39; 3; 62
4342; "change"; 796; 43; 3; 62
4343; "change"; 796; 63; 3; 62
4344; "change"; 796; 87; 3; 62
4345; "change"; 796; 103; 3; 62
4346; "change"; 796; 193; 3; 62
4347; "change"; 796; 197; 3; 62
4348; "change"; 796; 211; 3; 62
4349; "change"; 796; 219; 3; 62
