event_id; type; stop_id; line_id; line_direction; period
3565; "arrival"; 442; 6; >; 450
3566; "arrival"; 265; 78; >; 1800
3567; "arrival"; 555; 204; <; 600
3568; "departure"; 287; 14; >; 1800
3569; "arrival"; 434; 29; <; 600
3570; "departure"; 483; 200; >; 600
3571; "departure"; 433; 36; >; 900
3572; "arrival"; 338; 37; >; 1800
3573; "arrival"; 363; 36; <; 900
3574; "departure"; 48; 201; >; 600
3575; "arrival"; 9; 194; >; 600
3576; "departure"; 359; 42; <; 1800
3577; "departure"; 69; 204; >; 600
3578; "arrival"; 462; 206; >; 600
3579; "arrival"; 36; 207; <; 600
3580; "arrival"; 554; 188; >; 900
3581; "departure"; 164; 3; >; 1800
3582; "departure"; 163; 6; >; 450
3583; "departure"; 435; 206; >; 600
3584; "arrival"; 505; 27; <; 1800
3585; "arrival"; 437; 207; <; 600
3586; "departure"; 518; 103; <; 1800
3587; "arrival"; 75; 3; >; 1800
3588; "departure"; 228; 63; >; 1800
3589; "arrival"; 334; 113; >; 1800
3590; "arrival"; 252; 29; >; 600
3591; "arrival"; 471; 201; >; 600
3592; "departure"; 119; 209; <; 900
3593; "departure"; 356; 200; >; 600
3594; "arrival"; 481; 202; >; 600
3595; "arrival"; 243; 3; >; 1800
3596; "arrival"; 250; 85; >; 600
3597; "arrival"; 529; 20; <; 600
3598; "departure"; 300; 74; >; 1800
3599; "departure"; 517; 195; <; 600
3600; "departure"; 482; 196; >; 600
3601; "arrival"; 89; 205; >; 600
3602; "arrival"; 440; 68; >; 1800
3603; "departure"; 69; 200; <; 600
3604; "departure"; 13; 208; <; 600
3605; "arrival"; 14; 188; <; 900
3606; "arrival"; 220; 1; >; 1800
3607; "departure"; 332; 104; >; 1800
3608; "departure"; 400; 125; >; 1800
3609; "departure"; 464; 201; <; 600
3610; "arrival"; 444; 6; <; 450
3611; "arrival"; 384; 4; >; 360
3612; "arrival"; 86; 205; <; 600
3613; "arrival"; 449; 39; <; 1800
3614; "departure"; 493; 25; >; 1800
3615; "departure"; 439; 189; <; 900
3616; "arrival"; 533; 198; >; 1200
3617; "departure"; 502; 51; <; 300
3618; "arrival"; 24; 203; >; 600
3619; "departure"; 450; 207; <; 600
3620; "arrival"; 26; 203; <; 600
3621; "arrival"; 448; 66; <; 900
3622; "arrival"; 494; 203; >; 600
3623; "departure"; 443; 3; >; 1800
3624; "arrival"; 515; 21; <; 1800
3625; "arrival"; 531; 25; <; 1800
3626; "arrival"; 358; 36; >; 900
3627; "arrival"; 372; 86; <; 1800
3628; "arrival"; 9; 194; <; 600
3629; "departure"; 551; 4; >; 360
3630; "arrival"; 67; 208; >; 600
3631; "arrival"; 275; 67; <; 360
3632; "arrival"; 434; 29; >; 600
3633; "departure"; 375; 109; >; 900
3634; "departure"; 234; 1; <; 1800
3635; "departure"; 350; 28; >; 1800
3636; "arrival"; 451; 87; <; 900
3637; "departure"; 453; 205; >; 600
3638; "departure"; 352; 37; <; 1800
3639; "departure"; 332; 71; <; 1800
3640; "arrival"; 133; 3; <; 1800
3641; "departure"; 497; 121; >; 300
3642; "departure"; 435; 121; >; 300
3643; "arrival"; 193; 18; >; 600
3644; "arrival"; 73; 9; <; 1800
3645; "departure"; 462; 203; <; 600
3646; "departure"; 393; 130; >; 1800
3647; "arrival"; 462; 188; <; 900
3648; "departure"; 449; 194; >; 600
3649; "arrival"; 492; 203; <; 600
3650; "arrival"; 540; 42; >; 1800
3651; "departure"; 258; 25; <; 1800
3652; "departure"; 317; 105; <; 1800
3653; "arrival"; 64; 205; <; 600
3654; "arrival"; 537; 50; >; 1800
3655; "arrival"; 271; 26; <; 900
3656; "departure"; 551; 193; >; 1800
3657; "departure"; 331; 88; >; 1800
3658; "arrival"; 218; 103; >; 1800
3659; "arrival"; 459; 21; <; 1800
3660; "departure"; 143; 1; <; 1800
3661; "departure"; 7; 34; <; 360
3662; "arrival"; 350; 37; >; 1800
3663; "departure"; 516; 34; >; 360
3664; "departure"; 520; 128; <; 900
3665; "arrival"; 453; 74; <; 1800
3666; "departure"; 456; 160; <; 1800
3667; "departure"; 152; 11; <; 300
3668; "departure"; 462; 199; >; 1200
3669; "departure"; 362; 202; >; 600
3670; "departure"; 573; 27; >; 1800
3671; "arrival"; 573; 14; <; 1800
3672; "arrival"; 332; 71; >; 1800
3673; "arrival"; 146; 71; >; 1800
3674; "arrival"; 12; 205; <; 600
3675; "departure"; 199; 79; >; 1800
3676; "arrival"; 507; 2; <; 900
3677; "departure"; 554; 187; >; 900
3678; "departure"; 339; 38; >; 1800
3679; "arrival"; 548; 153; >; 900
3680; "departure"; 102; 204; >; 600
3681; "arrival"; 553; 204; >; 600
3682; "departure"; 496; 203; >; 600
3683; "departure"; 216; 1; <; 1800
3684; "departure"; 540; 65; <; 900
3685; "departure"; 211; 1; >; 1800
3686; "arrival"; 338; 37; <; 1800
3687; "arrival"; 569; 130; >; 1800
3688; "departure"; 309; 54; <; 900
3689; "arrival"; 435; 194; >; 600
3690; "arrival"; 479; 199; >; 1200
3691; "arrival"; 218; 210; <; 600
3692; "departure"; 156; 66; >; 900
3693; "arrival"; 492; 195; >; 600
3694; "departure"; 7; 34; >; 360
3695; "departure"; 208; 141; <; 1800
3696; "departure"; 364; 166; >; 1800
3697; "arrival"; 186; 17; >; 600
3698; "arrival"; 539; 134; <; 1800
3699; "arrival"; 73; 203; <; 600
3700; "departure"; 73; 195; >; 600
3701; "arrival"; 8; 195; <; 600
3702; "departure"; 121; 191; >; 900
3703; "arrival"; 505; 2; >; 900
3704; "departure"; 420; 138; >; 1800
3705; "departure"; 55; 202; <; 600
3706; "departure"; 48; 198; <; 1200
3707; "arrival"; 447; 197; >; 600
3708; "departure"; 107; 211; <; 900
3709; "departure"; 193; 18; <; 600
3710; "departure"; 292; 148; >; 900
3711; "departure"; 13; 194; >; 600
3712; "departure"; 573; 2; >; 900
3713; "arrival"; 450; 81; <; 300
3714; "arrival"; 456; 160; >; 1800
3715; "departure"; 297; 204; <; 600
3716; "arrival"; 501; 205; <; 600
3717; "departure"; 244; 3; <; 1800
3718; "arrival"; 104; 195; <; 600
3719; "departure"; 73; 9; >; 1800
3720; "arrival"; 438; 34; <; 360
3721; "arrival"; 475; 9; >; 1800
3722; "departure"; 364; 165; >; 1800
3723; "arrival"; 284; 19; <; 900
3724; "departure"; 83; 206; >; 600
3725; "departure"; 544; 27; <; 1800
3726; "departure"; 448; 197; >; 600
3727; "departure"; 79; 203; <; 600
3728; "departure"; 482; 204; >; 600
3729; "arrival"; 464; 200; <; 600
3730; "arrival"; 461; 207; <; 600
3731; "arrival"; 482; 204; <; 600
3732; "arrival"; 96; 206; >; 600
3733; "arrival"; 486; 12; <; 1800
3734; "departure"; 1; 159; <; 900
3735; "departure"; 334; 115; <; 1800
3736; "departure"; 401; 73; <; 1800
3737; "departure"; 529; 53; >; 1800
3738; "departure"; 455; 160; >; 1800
3739; "departure"; 71; 200; >; 600
3740; "departure"; 65; 205; <; 600
3741; "arrival"; 496; 96; >; 1800
3742; "arrival"; 61; 208; <; 600
3743; "departure"; 166; 102; <; 1800
3744; "arrival"; 104; 195; >; 600
3745; "arrival"; 459; 20; <; 600
3746; "departure"; 335; 38; >; 1800
3747; "departure"; 163; 11; >; 300
3748; "arrival"; 199; 79; <; 1800
3749; "arrival"; 551; 4; <; 360
3750; "arrival"; 221; 1; <; 1800
3751; "departure"; 320; 154; >; 600
3752; "departure"; 66; 12; <; 1800
3753; "departure"; 537; 49; >; 900
3754; "departure"; 496; 195; >; 600
3755; "departure"; 7; 206; >; 600
3756; "departure"; 476; 208; >; 600
3757; "departure"; 324; 60; >; 1800
3758; "departure"; 440; 46; >; 300
3759; "departure"; 314; 60; <; 1800
3760; "arrival"; 72; 200; >; 600
3761; "departure"; 539; 134; >; 1800
3762; "arrival"; 70; 211; >; 900
3763; "departure"; 115; 202; >; 600
3764; "departure"; 163; 46; <; 300
3765; "arrival"; 72; 199; <; 1200
3766; "arrival"; 235; 1; <; 1800
3767; "departure"; 445; 3; <; 1800
3768; "departure"; 368; 93; >; 1800
3769; "departure"; 105; 195; <; 600
3770; "arrival"; 463; 199; <; 1200
3771; "arrival"; 140; 152; <; 1800
3772; "departure"; 496; 96; <; 1800
3773; "arrival"; 43; 51; >; 300
3774; "arrival"; 516; 191; >; 900
3775; "departure"; 63; 200; <; 600
3776; "departure"; 341; 38; <; 1800
3777; "arrival"; 474; 4; <; 360
3778; "arrival"; 505; 27; >; 1800
3779; "arrival"; 523; 196; >; 600
3780; "departure"; 7; 203; >; 600
3781; "arrival"; 432; 80; <; 900
3782; "departure"; 93; 206; <; 600
3783; "departure"; 450; 66; <; 900
3784; "arrival"; 434; 194; <; 600
3785; "departure"; 202; 1; >; 1800
3786; "arrival"; 181; 19; >; 900
3787; "departure"; 198; 68; >; 1800
3788; "arrival"; 375; 109; <; 900
3789; "departure"; 457; 29; >; 600
3790; "departure"; 465; 39; >; 1800
3791; "departure"; 48; 199; >; 1200
3792; "arrival"; 460; 205; >; 600
3793; "departure"; 231; 4; <; 360
3794; "departure"; 305; 62; >; 1800
3795; "arrival"; 285; 21; >; 1800
3796; "arrival"; 531; 195; >; 600
3797; "arrival"; 69; 198; <; 1200
3798; "arrival"; 441; 188; >; 900
3799; "departure"; 345; 50; <; 1800
3800; "departure"; 234; 1; >; 1800
3801; "arrival"; 551; 193; <; 1800
3802; "departure"; 271; 26; >; 900
3803; "arrival"; 138; 121; >; 300
3804; "departure"; 489; 65; <; 900
3805; "departure"; 139; 131; >; 1800
3806; "arrival"; 470; 106; <; 1800
3807; "arrival"; 494; 195; <; 600
3808; "arrival"; 305; 74; <; 1800
3809; "departure"; 462; 199; <; 1200
3810; "departure"; 557; 200; >; 600
3811; "arrival"; 277; 20; >; 600
3812; "departure"; 113; 198; <; 1200
3813; "departure"; 251; 29; <; 600
3814; "departure"; 354; 43; >; 900
3815; "departure"; 291; 195; >; 600
3816; "arrival"; 492; 203; >; 600
3817; "departure"; 76; 3; <; 1800
3818; "arrival"; 294; 195; >; 600
3819; "departure"; 83; 203; >; 600
3820; "arrival"; 280; 18; <; 600
3821; "departure"; 529; 72; <; 1800
3822; "departure"; 385; 4; <; 360
3823; "departure"; 190; 19; <; 900
3824; "departure"; 28; 108; <; 1800
3825; "arrival"; 437; 204; >; 600
3826; "arrival"; 364; 42; >; 1800
3827; "arrival"; 127; 131; <; 1800
3828; "arrival"; 258; 12; <; 1800
3829; "departure"; 438; 197; >; 600
3830; "departure"; 441; 189; >; 900
3831; "arrival"; 567; 73; <; 1800
3832; "departure"; 60; 208; <; 600
3833; "departure"; 439; 187; >; 900
3834; "arrival"; 440; 11; >; 300
3835; "arrival"; 163; 96; >; 1800
3836; "arrival"; 478; 202; >; 600
3837; "departure"; 502; 2; <; 900
3838; "arrival"; 1; 89; <; 1800
3839; "arrival"; 306; 62; <; 1800
3840; "departure"; 258; 9; >; 1800
3841; "arrival"; 22; 203; <; 600
3842; "arrival"; 529; 72; >; 1800
3843; "departure"; 428; 159; >; 900
3844; "arrival"; 540; 139; <; 1800
3845; "departure"; 556; 207; <; 600
3846; "departure"; 276; 19; >; 900
3847; "arrival"; 474; 205; <; 600
3848; "departure"; 95; 206; >; 600
3849; "departure"; 440; 46; <; 300
3850; "arrival"; 423; 67; >; 360
3851; "arrival"; 521; 112; <; 1800
3852; "arrival"; 233; 1; >; 1800
3853; "departure"; 534; 111; <; 1800
3854; "departure"; 423; 156; >; 1800
3855; "departure"; 222; 1; >; 1800
3856; "departure"; 261; 12; >; 1800
3857; "arrival"; 447; 6; <; 450
3858; "arrival"; 133; 68; >; 1800
3859; "arrival"; 114; 204; <; 600
3860; "arrival"; 264; 25; <; 1800
3861; "departure"; 103; 204; <; 600
3862; "arrival"; 450; 81; >; 300
3863; "departure"; 53; 202; <; 600
3864; "arrival"; 360; 42; <; 1800
3865; "departure"; 570; 151; >; 1800
3866; "arrival"; 497; 100; <; 1800
3867; "departure"; 28; 108; >; 1800
3868; "departure"; 97; 206; <; 600
3869; "arrival"; 291; 210; <; 600
3870; "arrival"; 363; 93; >; 1800
3871; "departure"; 266; 78; <; 1800
3872; "arrival"; 224; 1; >; 1800
3873; "arrival"; 194; 18; <; 600
3874; "departure"; 441; 187; >; 900
3875; "departure"; 372; 86; >; 1800
3876; "arrival"; 77; 195; <; 600
3877; "departure"; 518; 103; >; 1800
3878; "departure"; 435; 206; <; 600
3879; "arrival"; 462; 198; <; 1200
3880; "arrival"; 289; 14; >; 1800
3881; "arrival"; 469; 202; <; 600
3882; "arrival"; 138; 39; <; 1800
3883; "arrival"; 85; 208; <; 600
3884; "departure"; 515; 21; >; 1800
3885; "arrival"; 478; 200; >; 600
3886; "arrival"; 43; 2; <; 900
3887; "departure"; 493; 12; >; 1800
3888; "arrival"; 122; 72; <; 1800
3889; "departure"; 302; 74; >; 1800
3890; "arrival"; 148; 120; >; 1800
3891; "departure"; 462; 188; >; 900
3892; "arrival"; 65; 208; >; 600
3893; "arrival"; 48; 198; >; 1200
3894; "departure"; 438; 61; <; 900
3895; "arrival"; 162; 66; >; 900
3896; "arrival"; 435; 121; <; 300
3897; "arrival"; 524; 69; >; 1800
3898; "arrival"; 446; 3; >; 1800
3899; "departure"; 462; 187; <; 900
3900; "arrival"; 207; 1; >; 1800
3901; "departure"; 45; 201; >; 600
3902; "departure"; 345; 111; <; 1800
3903; "arrival"; 7; 197; >; 600
3904; "departure"; 195; 204; <; 600
3905; "departure"; 42; 27; <; 1800
3906; "departure"; 399; 182; <; 1800
3907; "arrival"; 482; 43; <; 900
3908; "departure"; 146; 38; <; 1800
3909; "arrival"; 261; 12; <; 1800
3910; "departure"; 444; 44; <; 900
3911; "arrival"; 46; 207; <; 600
3912; "departure"; 566; 125; <; 1800
3913; "departure"; 481; 200; >; 600
3914; "departure"; 73; 203; >; 600
3915; "departure"; 575; 131; <; 1800
3916; "arrival"; 365; 138; <; 1800
3917; "arrival"; 519; 103; <; 1800
3918; "departure"; 423; 188; <; 900
3919; "departure"; 501; 204; >; 600
3920; "arrival"; 287; 14; <; 1800
3921; "arrival"; 31; 135; >; 900
3922; "departure"; 462; 6; >; 450
3923; "departure"; 362; 202; <; 600
3924; "departure"; 432; 100; <; 1800
3925; "departure"; 479; 198; <; 1200
3926; "departure"; 69; 204; <; 600
3927; "arrival"; 464; 200; >; 600
3928; "arrival"; 302; 62; >; 1800
3929; "departure"; 513; 20; <; 600
3930; "departure"; 379; 4; <; 360
3931; "arrival"; 447; 197; <; 600
3932; "departure"; 497; 79; <; 1800
3933; "departure"; 364; 167; >; 1800
3934; "departure"; 69; 198; >; 1200
3935; "departure"; 440; 68; <; 1800
3936; "departure"; 261; 9; <; 1800
3937; "departure"; 406; 14; >; 1800
3938; "arrival"; 447; 46; >; 300
3939; "departure"; 24; 197; >; 600
3940; "arrival"; 299; 74; >; 1800
3941; "departure"; 352; 28; <; 1800
3942; "departure"; 368; 36; >; 900
3943; "departure"; 462; 81; >; 300
3944; "departure"; 450; 197; <; 600
3945; "arrival"; 405; 51; >; 300
3946; "departure"; 114; 209; <; 900
3947; "arrival"; 209; 26; <; 900
3948; "departure"; 389; 36; <; 900
3949; "departure"; 462; 204; >; 600
3950; "departure"; 328; 114; >; 900
3951; "departure"; 420; 189; >; 900
3952; "arrival"; 59; 200; >; 600
3953; "arrival"; 117; 43; <; 900
3954; "departure"; 470; 104; >; 1800
3955; "departure"; 84; 206; <; 600
3956; "departure"; 203; 1; <; 1800
3957; "arrival"; 181; 18; >; 600
3958; "departure"; 241; 3; <; 1800
3959; "departure"; 62; 208; >; 600
3960; "departure"; 351; 37; <; 1800
3961; "departure"; 31; 90; <; 1800
3962; "departure"; 80; 205; >; 600
3963; "arrival"; 353; 36; >; 900
3964; "departure"; 111; 196; >; 600
3965; "departure"; 333; 115; >; 1800
3966; "arrival"; 272; 63; <; 1800
3967; "departure"; 283; 20; >; 600
3968; "arrival"; 351; 28; >; 1800
3969; "departure"; 438; 194; <; 600
3970; "departure"; 51; 207; <; 600
3971; "departure"; 429; 145; >; 1800
3972; "arrival"; 59; 200; <; 600
3973; "departure"; 349; 28; >; 1800
3974; "departure"; 520; 195; <; 600
3975; "arrival"; 112; 196; >; 600
3976; "departure"; 516; 190; >; 900
3977; "departure"; 146; 76; >; 1800
3978; "departure"; 275; 70; >; 900
3979; "departure"; 161; 142; >; 900
3980; "departure"; 468; 201; <; 600
3981; "arrival"; 277; 90; <; 1800
3982; "arrival"; 153; 11; <; 300
3983; "departure"; 527; 51; >; 300
3984; "departure"; 158; 29; >; 600
3985; "departure"; 69; 199; <; 1200
3986; "departure"; 2; 206; <; 600
3987; "departure"; 258; 25; >; 1800
3988; "arrival"; 463; 200; <; 600
3989; "departure"; 277; 135; <; 900
3990; "departure"; 528; 107; <; 600
3991; "arrival"; 72; 200; <; 600
3992; "departure"; 458; 207; <; 600
3993; "arrival"; 218; 87; <; 900
3994; "departure"; 191; 19; >; 900
3995; "arrival"; 468; 112; >; 1800
3996; "arrival"; 118; 200; <; 600
3997; "arrival"; 135; 34; <; 360
3998; "departure"; 484; 43; >; 900
3999; "arrival"; 116; 198; >; 1200
4000; "arrival"; 330; 88; >; 1800
4001; "arrival"; 344; 112; <; 1800
4002; "arrival"; 499; 79; <; 1800
4003; "arrival"; 77; 203; >; 600
4004; "arrival"; 296; 210; >; 600
4005; "departure"; 36; 133; <; 600
4006; "arrival"; 13; 208; >; 600
4007; "departure"; 460; 208; <; 600
4008; "arrival"; 515; 201; >; 600
4009; "departure"; 209; 63; <; 1800
4010; "departure"; 537; 28; >; 1800
4011; "arrival"; 310; 54; <; 900
4012; "arrival"; 318; 105; <; 1800
4013; "departure"; 497; 191; >; 900
4014; "arrival"; 573; 14; >; 1800
4015; "arrival"; 54; 202; >; 600
4016; "departure"; 133; 46; <; 300
4017; "arrival"; 572; 20; <; 600
4018; "departure"; 74; 26; >; 900
4019; "arrival"; 43; 27; >; 1800
4020; "arrival"; 249; 85; <; 600
4021; "arrival"; 499; 68; <; 1800
4022; "departure"; 494; 9; >; 1800
4023; "arrival"; 455; 160; <; 1800
4024; "departure"; 131; 69; <; 1800
4025; "arrival"; 494; 195; >; 600
4026; "departure"; 209; 95; <; 360
4027; "departure"; 522; 50; <; 1800
4028; "departure"; 111; 204; >; 600
4029; "departure"; 438; 34; >; 360
4030; "departure"; 10; 195; >; 600
4031; "arrival"; 382; 4; <; 360
4032; "arrival"; 459; 201; >; 600
4033; "departure"; 486; 25; >; 1800
4034; "arrival"; 470; 201; <; 600
4035; "departure"; 182; 17; >; 600
4036; "arrival"; 364; 165; <; 1800
4037; "arrival"; 43; 51; <; 300
4038; "departure"; 533; 196; >; 600
4039; "arrival"; 489; 42; >; 1800
4040; "arrival"; 207; 141; <; 1800
4041; "arrival"; 49; 207; >; 600
4042; "departure"; 397; 50; >; 1800
4043; "departure"; 317; 105; >; 1800
4044; "arrival"; 469; 88; >; 1800
4045; "arrival"; 146; 76; <; 1800
4046; "arrival"; 340; 38; >; 1800
4047; "departure"; 527; 27; >; 1800
4048; "departure"; 355; 43; >; 900
4049; "departure"; 201; 193; <; 1800
4050; "arrival"; 331; 71; <; 1800
4051; "arrival"; 403; 125; <; 1800
4052; "departure"; 557; 200; <; 600
4053; "arrival"; 439; 188; >; 900
4054; "departure"; 6; 194; <; 600
4055; "arrival"; 356; 209; <; 900
4056; "arrival"; 417; 74; >; 1800
4057; "departure"; 475; 25; <; 1800
4058; "arrival"; 262; 26; >; 900
4059; "arrival"; 77; 203; <; 600
4060; "departure"; 471; 202; >; 600
4061; "departure"; 515; 20; >; 600
4062; "arrival"; 492; 195; <; 600
4063; "arrival"; 454; 187; <; 900
4064; "arrival"; 574; 2; <; 900
4065; "departure"; 535; 50; >; 1800
4066; "arrival"; 557; 209; <; 900
4067; "arrival"; 294; 2; >; 900
4068; "departure"; 497; 3; >; 1800
4069; "departure"; 66; 200; >; 600
4070; "arrival"; 420; 187; >; 900
4071; "arrival"; 454; 105; <; 1800
4072; "arrival"; 545; 192; <; 900
4073; "departure"; 351; 28; <; 1800
4074; "arrival"; 294; 2; <; 900
4075; "arrival"; 523; 132; <; 900
4076; "arrival"; 482; 200; <; 600
4077; "arrival"; 336; 38; <; 1800
4078; "arrival"; 429; 161; >; 1800
4079; "departure"; 92; 206; >; 600
4080; "arrival"; 108; 211; >; 900
4081; "arrival"; 166; 80; >; 900
4082; "arrival"; 437; 199; >; 1200
4083; "arrival"; 163; 3; >; 1800
4084; "arrival"; 444; 11; <; 300
4085; "departure"; 343; 76; >; 1800
4086; "departure"; 24; 197; <; 600
4087; "departure"; 417; 74; <; 1800
4088; "arrival"; 438; 203; <; 600
4089; "departure"; 298; 204; >; 600
4090; "arrival"; 527; 192; <; 900
4091; "arrival"; 73; 195; <; 600
4092; "arrival"; 341; 76; <; 1800
4093; "arrival"; 122; 53; >; 1800
4094; "arrival"; 398; 180; >; 1800
4095; "arrival"; 462; 198; >; 1200
4096; "departure"; 476; 200; >; 600
4097; "arrival"; 438; 6; >; 450
4098; "departure"; 365; 138; >; 1800
4099; "departure"; 517; 2; <; 900
4100; "departure"; 449; 97; >; 1800
4101; "arrival"; 478; 112; <; 1800
4102; "departure"; 464; 207; >; 600
4103; "arrival"; 158; 29; <; 600
4104; "arrival"; 82; 157; >; 900
4105; "arrival"; 472; 144; <; 1800
4106; "departure"; 529; 53; <; 1800
4107; "arrival"; 452; 187; >; 900
4108; "arrival"; 125; 187; <; 900
4109; "arrival"; 423; 189; <; 900
4110; "departure"; 480; 202; <; 600
4111; "arrival"; 577; 86; <; 1800
4112; "departure"; 516; 192; >; 900
4113; "departure"; 406; 14; <; 1800
4114; "arrival"; 518; 87; >; 900
4115; "departure"; 205; 39; <; 1800
4116; "departure"; 303; 62; >; 1800
4117; "departure"; 462; 201; >; 600
4118; "departure"; 462; 191; <; 900
4119; "arrival"; 64; 208; <; 600
4120; "arrival"; 34; 90; >; 1800
4121; "departure"; 576; 106; <; 1800
4122; "departure"; 67; 205; <; 600
4123; "arrival"; 162; 17; <; 600
4124; "arrival"; 450; 195; <; 600
4125; "arrival"; 282; 18; >; 600
4126; "arrival"; 396; 49; >; 900
4127; "departure"; 442; 136; >; 1800
4128; "arrival"; 520; 19; <; 900
4129; "arrival"; 496; 44; <; 900
4130; "arrival"; 483; 209; <; 900
4131; "arrival"; 500; 208; <; 600
4132; "arrival"; 17; 206; <; 600
4133; "departure"; 447; 46; <; 300
4134; "departure"; 493; 203; >; 600
4135; "arrival"; 322; 60; <; 1800
4136; "arrival"; 50; 207; <; 600
4137; "arrival"; 477; 204; >; 600
4138; "arrival"; 441; 195; >; 600
4139; "departure"; 248; 3; <; 1800
4140; "departure"; 20; 136; <; 1800
4141; "arrival"; 41; 27; <; 1800
4142; "departure"; 301; 74; <; 1800
4143; "arrival"; 440; 102; <; 1800
4144; "departure"; 405; 51; <; 300
4145; "arrival"; 396; 49; <; 900
4146; "arrival"; 534; 111; >; 1800
4147; "arrival"; 437; 198; >; 1200
4148; "departure"; 14; 208; >; 600
4149; "departure"; 199; 100; <; 1800
4150; "departure"; 211; 1; <; 1800
4151; "arrival"; 90; 205; <; 600
4152; "arrival"; 462; 207; >; 600
4153; "arrival"; 447; 11; <; 300
4154; "departure"; 358; 42; >; 1800
4155; "departure"; 245; 61; <; 900
4156; "arrival"; 305; 74; >; 1800
4157; "departure"; 471; 202; <; 600
4158; "arrival"; 462; 66; <; 900
4159; "arrival"; 27; 108; >; 1800
4160; "departure"; 283; 20; <; 600
4161; "departure"; 497; 85; >; 600
4162; "departure"; 7; 197; <; 600
4163; "arrival"; 82; 154; >; 600
4164; "departure"; 476; 12; <; 1800
4165; "departure"; 138; 121; <; 300
4166; "arrival"; 538; 149; <; 1800
4167; "arrival"; 482; 200; >; 600
4168; "arrival"; 217; 1; <; 1800
4169; "departure"; 463; 17; <; 600
4170; "arrival"; 466; 39; <; 1800
4171; "departure"; 321; 106; <; 1800
4172; "departure"; 458; 133; <; 600
4173; "arrival"; 96; 206; <; 600
4174; "departure"; 48; 199; <; 1200
4175; "departure"; 406; 2; >; 900
4176; "departure"; 502; 27; >; 1800
4177; "departure"; 241; 3; >; 1800
4178; "departure"; 522; 50; >; 1800
4179; "arrival"; 31; 134; >; 1800
4180; "departure"; 76; 195; <; 600
4181; "arrival"; 366; 138; >; 1800
4182; "departure"; 464; 198; >; 1200
4183; "departure"; 165; 1; <; 1800
4184; "arrival"; 357; 43; <; 900
4185; "arrival"; 122; 20; >; 600
4186; "departure"; 522; 69; <; 1800
4187; "arrival"; 307; 108; <; 1800
4188; "arrival"; 371; 86; >; 1800
4189; "departure"; 38; 207; >; 600
4190; "arrival"; 519; 210; >; 600
4191; "departure"; 284; 19; >; 900
4192; "departure"; 307; 108; >; 1800
4193; "arrival"; 422; 145; >; 1800
4194; "arrival"; 267; 78; <; 1800
4195; "arrival"; 419; 189; >; 900
4196; "departure"; 464; 29; <; 600
4197; "arrival"; 226; 26; >; 900
4198; "arrival"; 23; 197; >; 600
4199; "departure"; 432; 194; <; 600
4200; "arrival"; 157; 29; >; 600
4201; "departure"; 407; 53; <; 1800
4202; "departure"; 232; 4; >; 360
4203; "departure"; 569; 130; <; 1800
4204; "departure"; 122; 192; <; 900
4205; "arrival"; 114; 196; >; 600
4206; "departure"; 514; 20; >; 600
4207; "arrival"; 91; 2; >; 900
4208; "arrival"; 494; 9; <; 1800
4209; "departure"; 487; 25; >; 1800
4210; "arrival"; 476; 25; >; 1800
4211; "departure"; 446; 197; <; 600
4212; "arrival"; 478; 200; <; 600
4213; "arrival"; 5; 206; >; 600
4214; "arrival"; 352; 28; >; 1800
4215; "departure"; 335; 37; <; 1800
4216; "departure"; 490; 65; >; 900
4217; "departure"; 388; 4; >; 360
4218; "arrival"; 574; 2; >; 900
4219; "departure"; 40; 72; <; 1800
4220; "departure"; 167; 102; >; 1800
4221; "arrival"; 167; 100; <; 1800
4222; "departure"; 514; 201; >; 600
4223; "arrival"; 64; 205; >; 600
4224; "arrival"; 92; 2; <; 900
4225; "arrival"; 420; 188; >; 900
4226; "arrival"; 447; 6; >; 450
4227; "departure"; 62; 205; <; 600
4228; "arrival"; 441; 206; <; 600
4229; "arrival"; 405; 27; >; 1800
4230; "arrival"; 9; 206; <; 600
4231; "departure"; 497; 6; >; 450
4232; "departure"; 121; 190; >; 900
4233; "arrival"; 111; 209; >; 900
4234; "departure"; 450; 194; <; 600
4235; "departure"; 416; 26; >; 900
4236; "departure"; 135; 6; <; 450
4237; "arrival"; 63; 200; >; 600
4238; "departure"; 522; 28; <; 1800
4239; "departure"; 201; 205; <; 600
4240; "departure"; 437; 81; <; 300
4241; "arrival"; 79; 203; >; 600
4242; "arrival"; 190; 19; >; 900
4243; "arrival"; 285; 20; >; 600
4244; "arrival"; 462; 192; >; 900
4245; "arrival"; 500; 205; >; 600
4246; "arrival"; 485; 43; >; 900
4247; "departure"; 540; 42; <; 1800
4248; "departure"; 52; 207; >; 600
4249; "departure"; 200; 3; >; 1800
4250; "arrival"; 212; 1; >; 1800
4251; "departure"; 500; 206; <; 600
4252; "departure"; 127; 152; <; 1800
4253; "departure"; 112; 198; >; 1200
4254; "departure"; 60; 200; <; 600
4255; "arrival"; 14; 189; <; 900
4256; "arrival"; 69; 200; >; 600
4257; "departure"; 122; 21; >; 1800
4258; "arrival"; 131; 69; >; 1800
4259; "departure"; 183; 17; >; 600
4260; "arrival"; 278; 72; <; 1800
4261; "arrival"; 81; 205; >; 600
4262; "arrival"; 514; 21; >; 1800
4263; "arrival"; 536; 49; <; 900
4264; "arrival"; 55; 201; >; 600
4265; "departure"; 390; 179; <; 1800
4266; "departure"; 439; 188; <; 900
